תאור נייר,מספר נייר,מספר נייר 2,תאריך פדיון סופי,תאריך הנפקה,תאריך נתונים,שם תיק,מספר תיק,שווי נייר,סוג חוזה,מחיר מימוש,יחס המרה,שער נייר,מטבע נקוב,ארופאי,CALL/PUT,מחיר יחידת נכס בסיס,"ע""נ ליחידה",מדד בסיס,מטבע בסיס,מדד נוכחי,מטבע הצמדה,מטבע מימוש,סוג ריבית,שפיצר,קופון הבא,פרמיה לריבית משתנה,תאריך ריבית הבא,תאריך קרן הבא,תאריך שינוי הבא,מועד אקס,תדירות ריבית,תדירות פדיון,תדירות שינוי ריבית,דרוג,קרן,כמות,ענ ליחידה,ריבית צבורה,דבידנד,סחירות,ענף,בורסה,חשבון,קוד חוב בפיגור,מדינת חשיפה,"מספר נ""ע מקורי",קבוצת לווים
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,60902,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר,מזומן מזומן,תל אביב,12739,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר,מזומן מזומן,תל אביב,12721,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,12712,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,386714,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,333900,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,333927,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,333951,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,333919,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,333935,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,333943,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר,מזומן מזומן,תל אביב,830801,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר,מזומן מזומן,תל אביב,830828,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,830844,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,830771,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,830836,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר,מזומן מזומן,תל אביב,830852,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,2794489,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,2794587,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר,מזומן מזומן,תל אביב,831956,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,2794979,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,333994,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,91472,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,32291,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,25309,0,ישראל,0,
מזומן,4,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,844128,0,ישראל,0,
מזומן דולר ארהב,14,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,-1,מטח,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,-1,-1,1,0,,סחיר,מזומן מזומן,תל אביב,USD-SARASIN-$,0,ישראל,18,
מזומן דולר ארהב,14,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,מטח,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,USD-513830,0,ישראל,18,
מזומן דולר ארהב,14,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,מטח,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מזומן מזומן,תל אביב,USD-531863,0,ישראל,18,
פחק 16,10160,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.00081,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,467065,0,ישראל,10165,
פחק 84,10840,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,327661,0,ישראל,10843,
פחק 85,10850,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,531863,0,ישראל,10850,
פחק 87,10870,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,531871,0,ישראל,10876,
פחק 88,10880,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,564362,0,ישראל,10884,
פחק 92,10920,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,531936,0,ישראל,10926,
פחק 93,10930,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,327718,0,ישראל,10934,
פחק 94,10940,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,331677,0,ישראל,10942,
פחק 95,10950,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,411213,0,ישראל,10959,
פחק 96,10960,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,531901,0,ישראל,10967,
פחק 97,10970,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,531928,0,ישראל,10975,
פחק 100,11000,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,557625,0,ישראל,11007,
פחק 106,11060,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,531952,0,ישראל,11064,
פחק 116,11160,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,14685,0,ישראל,11163,
פחק 117,11170,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,11261,0,ישראל,11171,
פחק 118,11180,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,14677,0,ישראל,11189,
פחק 121,11210,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,10761,0,ישראל,11213,
פחק 122,11220,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,433135,0,ישראל,11221,
פחק 124,11240,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,639095,0,ישראל,11247,
פחק 125,11250,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,639109,0,ישראל,11254,
פחק 127,11270,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,649201,0,ישראל,11270,
פחק 133,11330,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר, ,תל אביב,12003,0,ישראל,11338,
פחק 142,11420,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר, ,תל אביב,17013,0,ישראל,11429,
פחק 143,11430,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר, ,תל אביב,17021,0,ישראל,11437,
פחק 144,11440,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר, ,תל אביב,17102,0,ישראל,11445,
פחק 179,11790,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,22084,0,ישראל,11791,
פחק 180,11800,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר, ,תל אביב,22076,0,ישראל,11809,
פחק 184,11840,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,22092,0,ישראל,11841,
פחק 185,11850,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,22114,0,ישראל,11858,
פחק 186,11860,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,22106,0,ישראל,11866,
פחק 187,11870,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר, ,תל אביב,12640,0,ישראל,11874,
פחק 188,11880,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר, ,תל אביב,12658,0,ישראל,11882,
פחק 189,11890,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר, ,תל אביב,12666,0,ישראל,11890,
פחק 190,11900,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר, ,תל אביב,12615,0,ישראל,11908,
פחק 191,11910,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר, ,תל אביב,12623,0,ישראל,11916,
פחק 192,11920,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,-1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,-1,-1,1,0,,סחיר, ,תל אביב,12631,0,ישראל,11924,
פרי 10850,11940,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,10850,0,ישראל,11940,
פחק 199,11990,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,386714,0,ישראל,11999,
פחק 208,12080,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.0093,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,830801,0,ישראל,12088,
פחק 209,12090,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.0016,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,830828,0,ישראל,12096,
פחק 211  בנק הפועלים,12110,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.004411,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,657446,0,ישראל,12112,
פחק 213,12130,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.0009,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,830771,0,ישראל,12138,
פחק 214,12140,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.001,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,830836,0,ישראל,12146,
פחק 215,12150,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.0005,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,830852,0,ישראל,12153,
פחק 220,12200,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.0005,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,831956,0,ישראל,12203,
פחק 105,12220,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.0013,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,830860,0,ישראל,12229,
ריבית עוש לקבל,12250,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,לא צמוד,0,0,0,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,ריבית קבועה,אחר,0,, 0/00/0000, 0/00/0000, 0/00/0000,,   ,   ,0,   ,1,1,1,0,,סחיר, ,תל אביב,91472,0,ישראל,12252,
אגרקסקו אגח לס חדש,14415,,30/04/2017,27/12/2007,30/09/2014,בדיקה,1,1,מדדי לס,0,0,0,שקל חדש,ארופאי,,,1,105.7722,1,מדד לצרכן,,שקל חדש,ריבית קבועה,אחר,6.15,,31/10/2014,30/04/2015,31/10/2014,31/10/2014,2,1,0,   ,1,1,1,110682.9838,,לא סחיר,קונצרני לא סחיר מסחר,תל אביב,115223,2,ישראל,14415,אגרקסקו
ELLOMAY CAPITAL,14977,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,9.89,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול ישראליות Software & Services (4510),"חו""ל",830801,0,ישראל,14977,אלומיי
פקמ 16,20164,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.007479,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,467065,0,ישראל,20164,
פקמ 23,20230,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.000658,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,AA+,1,1,1,0,,סחיר, ,תל אביב,2420572,0,ישראל,20230,
פקמ,20263,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.007233,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,2419451,0,ישראל,20263,
פקמ,20560,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר,פחק בנקים,תל אביב,199300,0,ישראל,20560,
פקמ 96,20966,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,531901,0,ישראל,20966,
פקמ 114,21147,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,419615,0,ישראל,21147,
פקמ 125,21253,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,639109,0,ישראל,21253,
פקמ 159,21592,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,504863,0,ישראל,21592,
פקמ 178,21782,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.00137,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,AA+,1,1,1,0,,סחיר, ,תל אביב,601613,0,ישראל,21782,
פקמ 185,21857,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.008192,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,22114,0,ישראל,21857,
פקמ 186,21865,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.008192,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,22106,0,ישראל,21865,
פקמ 199,21998,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,386714,0,ישראל,21998,
פקמ 200,22004,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,386706,0,ישראל,22004,
פקמ 201,22012,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,333900,0,ישראל,22012,
פקמ 208,22087,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.00805,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,830801,0,ישראל,22087,
פקמ 211,22111,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100.00011,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,657446,0,ישראל,22111,
פקמ 217,22178,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,2794489,0,ישראל,22178,
פקמ 221,22210,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,פקדון שח,0,0,100,שקל חדש,ארופאי,,,1,100,1,,,שקל חדש,,,,,,,,,,,,   ,1,1,1,0,,סחיר, ,תל אביב,2794979,0,ישראל,22210,
